arb_ID,timestamp,asset_in,amount_in,asset_out,amount_out,source_pool,target_pool,delta_X
ARB_01154_4302,2025-04-02 22:06:23.170113,KUJI.KUJI,1.69449656,MAYA.CACAO,5765.63184214,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-15557.92002385
ARB_01155_3389,2025-03-07 10:44:57.170119,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.45913642,BTC.BTC,20085.72053997,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-3120.78731679
ARB_01156_3528,2024-12-22 16:28:15.170124,ETH.ETH,1.93930488,KUJI.KUJI,32528.52853857,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-41609.42963572
ARB_01157_7042,2025-05-05 18:25:45.170130,BTC.BTC,6.51832965,ETH.ETH,77622.28151233,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-63562.40493093
ARB_01158_6921,2025-01-18 07:47:10.170136,MAYA.CACAO,5.31935728,ETH.ETH,112857.18207241,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-87085.48036469
ARB_01159_1541,2025-03-06 16:36:39.170143,MAYA.CACAO,7.72905787,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,301262.14702139,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,165785.49691268
ARB_01160_9630,2024-12-13 14:58:51.170150,MAYA.CACAO,0.2033042,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1212.94728727,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-7604.03701566
ARB_01161_2148,2024-12-04 04:06:02.170156,BTC.BTC,5.51106545,ETH.ETH,289690.95462502,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,128045.13125643
ARB_01162_6063,2025-03-27 23:35:43.170162,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,4.5704864,MAYA.CACAO,204343.23097133,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,118687.80540099
ARB_01163_3775,2025-03-02 11:18:41.170168,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.06725086,ETH.ETH,272811.94552693,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-52775.30669228
ARB_01164_1738,2025-03-30 17:26:54.170174,ETH.ETH,4.49826988,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,124972.38902262,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-57433.89111739
ARB_01165_3206,2024-11-21 10:28:35.170180,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,4.67302259,BTC.BTC,48138.99980169,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-169291.32198309
ARB_01166_9353,2025-02-19 07:01:41.170186,MAYA.CACAO,1.47452553,KUJI.KUJI,50228.86694723,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,2296.92794923
ARB_01167_2554,2025-01-03 23:47:05.170192,MAYA.CACAO,3.90483432,BTC.BTC,175529.30560593,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,48579.46347257
ARB_01168_7845,2025-01-16 23:28:33.170198,BTC.BTC,2.09090156,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8620.24339141,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-27130.53083051
ARB_01169_3177,2025-04-01 01:02:18.170204,KUJI.KUJI,8.52107989,BTC.BTC,169760.28223533,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,79758.7159417
ARB_01170_6414,2025-01-07 14:20:07.170209,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.81622838,MAYA.CACAO,69449.72035899,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-217576.96918417
ARB_01171_9453,2024-12-10 05:00:35.170215,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.88728179,ETH.ETH,132768.46407208,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,40983.33324444
ARB_01172_1475,2024-12-10 09:11:16.170221,ETH.ETH,1.75546458,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,16816.77077324,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-65378.05147996
ARB_01173_8239,2025-05-03 09:42:28.170227,BTC.BTC,4.70782523,MAYA.CACAO,147196.99867186,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,37129.17281104
ARB_01174_2632,2025-03-29 15:35:28.170232,ETH.ETH,6.90761699,BTC.BTC,309688.01086976,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,77406.33304196
ARB_01175_2522,2025-03-07 16:00:07.170238,KUJI.KUJI,5.16270859,ETH.ETH,129400.82819383,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-25412.0899767
ARB_01176_8603,2025-02-26 17:08:57.170244,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,4.94631892,ETH.ETH,180157.23725983,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-20249.84267141
ARB_01177_8983,2025-02-21 18:33:40.170250,KUJI.KUJI,5.14375625,MAYA.CACAO,165596.78596776,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-92673.55984323
ARB_01178_5882,2024-12-03 04:04:42.170256,ETH.ETH,3.86189848,MAYA.CACAO,93098.88896124,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-9305.85629731
ARB_01179_9256,2025-02-23 09:13:08.170262,MAYA.CACAO,0.79054734,ETH.ETH,44666.04441098,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,7426.69478103
ARB_01180_4298,2025-02-26 17:56:35.170268,ETH.ETH,5.28293439,MAYA.CACAO,133140.51597339,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,79461.86328842
ARB_01181_8772,2025-02-27 06:16:49.170273,ETH.ETH,6.68828783,KUJI.KUJI,96383.4382868,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-217767.62669634
ARB_01182_9272,2024-12-02 00:11:15.170279,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,4.63362225,BTC.BTC,146491.97036649,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,37810.90093834
ARB_01183_1006,2025-03-30 18:48:51.170285,KUJI.KUJI,2.94613004,BTC.BTC,10833.61323757,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-141991.31712616
ARB_01184_3530,2025-01-19 06:39:30.170291,BTC.BTC,9.31198186,KUJI.KUJI,182258.77154911,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-91980.21931619
ARB_01185_7872,2024-12-11 13:00:37.170296,ETH.ETH,8.26293141,KUJI.KUJI,51978.01900783,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-175855.27949525
ARB_01186_5426,2025-02-02 09:37:42.170302,MAYA.CACAO,7.81014503,BTC.BTC,300181.04546143,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,256791.88662044
ARB_01187_3712,2024-11-25 12:45:18.170308,KUJI.KUJI,6.42031986,ETH.ETH,360087.42184043,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,335887.78169929
ARB_01188_5435,2024-12-12 16:17:26.170317,KUJI.KUJI,2.70383593,MAYA.CACAO,38221.25481763,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-67512.0371322
ARB_01189_5182,2025-02-10 08:08:32.170325,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.52303128,ETH.ETH,24599.78556899,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-101757.78318565
ARB_01190_3783,2025-04-18 08:35:00.170331,MAYA.CACAO,5.74753449,ETH.ETH,1100.65096351,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-228045.11214769
ARB_01191_4370,2024-11-23 18:48:26.170337,KUJI.KUJI,7.60510892,ETH.ETH,120357.37769456,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-85335.79386122
ARB_01192_8810,2025-03-06 03:11:42.170344,ETH.ETH,8.64962761,MAYA.CACAO,391682.77616581,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,202460.16649557
ARB_01193_5495,2025-03-15 20:53:10.170349,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.19872218,BTC.BTC,178772.5366731,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,45027.87933204
ARB_01194_2694,2024-12-02 14:49:19.170355,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.72610745,MAYA.CACAO,43885.07093068,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,34620.84187081
ARB_01195_5866,2025-02-27 02:15:00.170361,MAYA.CACAO,8.57674363,BTC.BTC,287200.97699341,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,234237.30552599
ARB_01196_3238,2025-03-16 16:14:01.170367,KUJI.KUJI,8.15735555,ETH.ETH,164813.95851683,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,24069.93561084
ARB_01197_8693,2025-01-30 22:53:01.170373,BTC.BTC,7.29653904,MAYA.CACAO,308460.83776546,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,19252.48730564
ARB_01198_1576,2025-03-11 02:53:31.170378,MAYA.CACAO,9.14235251,ETH.ETH,337026.20473495,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-53031.76189243
ARB_01199_2848,2025-03-21 05:19:09.170384,ETH.ETH,4.60100036,MAYA.CACAO,118334.02795951,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,95753.00642152
ARB_01200_5591,2025-05-10 22:13:15.170390,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.4415152,MAYA.CACAO,153306.3928738,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,82988.26354663
ARB_01201_4630,2025-02-20 05:37:16.170395,MAYA.CACAO,4.63812209,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,116507.43742264,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,32512.06924859
ARB_01202_6234,2024-11-28 16:54:58.170401,MAYA.CACAO,7.22837774,ETH.ETH,293011.00403603,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,16480.26520623
ARB_01203_8903,2025-05-06 20:39:54.170407,MAYA.CACAO,1.57995259,KUJI.KUJI,17501.20048792,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-15356.62820839
ARB_01204_7691,2025-04-25 17:09:49.170412,BTC.BTC,5.28227278,MAYA.CACAO,132412.47251467,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,82134.17764138
ARB_01205_1372,2025-04-01 14:35:30.170418,ETH.ETH,8.20379854,KUJI.KUJI,347998.18932747,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,314926.3889792
ARB_01206_2241,2025-01-07 20:53:07.170424,KUJI.KUJI,7.19733751,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,147017.45169376,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,32920.65110322
ARB_01207_7475,2025-03-22 04:00:55.170429,BTC.BTC,6.55369334,MAYA.CACAO,271658.41676732,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,64325.30464262
ARB_01208_3536,2025-01-30 02:18:23.170435,BTC.BTC,6.0625048,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,213388.24963771,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,74313.3050426
ARB_01209_2501,2025-02-05 04:08:19.170446,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.20628442,ETH.ETH,221212.51598329,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-117704.47444117
ARB_01210_1048,2025-02-26 17:20:46.170452,ETH.ETH,4.76778035,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,31254.22355253,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-6957.574018
ARB_01211_5973,2024-12-29 07:08:01.170458,KUJI.KUJI,8.75540743,MAYA.CACAO,426507.38162044,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,220883.40930155
ARB_01212_1065,2025-01-02 23:26:24.170464,MAYA.CACAO,7.52816419,BTC.BTC,189533.62854401,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-188261.32231434
ARB_01213_4495,2025-04-16 22:14:30.170470,ETH.ETH,6.17642326,BTC.BTC,77890.32201042,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-110504.95811844
ARB_01214_4905,2025-03-06 11:49:18.170476,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.64772943,BTC.BTC,135141.62117781,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,30427.02515301
ARB_01215_8126,2025-01-07 16:17:51.170482,ETH.ETH,6.36267228,KUJI.KUJI,293384.83170139,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,141285.30374981
ARB_01216_1118,2024-11-25 21:45:55.170489,BTC.BTC,8.28368761,MAYA.CACAO,418345.7115367,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,287861.43367293
ARB_01217_3725,2025-04-24 06:27:04.170496,ETH.ETH,9.20350151,BTC.BTC,230295.30015329,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-211921.17806679
ARB_01218_1850,2025-02-25 02:27:54.170504,ETH.ETH,1.75668937,BTC.BTC,15638.78639504,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-41938.94151717
ARB_01219_8891,2025-05-05 03:51:03.170511,KUJI.KUJI,6.63376136,ETH.ETH,131233.61398619,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-210785.87599714
ARB_01220_6555,2025-02-15 07:15:29.170518,MAYA.CACAO,2.86470928,BTC.BTC,53800.47618937,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-41027.74882318
ARB_01221_4331,2024-11-22 05:01:01.170525,MAYA.CACAO,0.21060803,ETH.ETH,10868.34487939,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,9610.70664541
ARB_01222_2708,2025-04-15 19:16:25.170531,ETH.ETH,6.76987264,BTC.BTC,7735.39000801,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-185636.74794455
ARB_01223_6202,2025-02-11 09:39:22.170537,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.30007801,ETH.ETH,29076.55490745,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,10060.14939733
ARB_01224_9961,2025-05-06 12:23:15.170543,KUJI.KUJI,2.52647565,ETH.ETH,23412.25151194,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-106703.88041442
ARB_01225_7337,2025-05-10 21:51:56.170548,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9.29679135,MAYA.CACAO,191619.69988123,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,167996.09973099
ARB_01226_6903,2025-02-09 14:13:50.170554,KUJI.KUJI,6.69596242,BTC.BTC,270591.79934291,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-63675.2210448
ARB_01227_3887,2025-01-29 10:05:22.170560,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.58275266,ETH.ETH,17745.22779256,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-4414.28179749
ARB_01228_2168,2024-12-03 20:27:09.170566,KUJI.KUJI,4.39643422,MAYA.CACAO,96314.64131334,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-84247.54170842
ARB_01229_6184,2025-02-24 17:56:36.170571,MAYA.CACAO,5.42246826,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,212843.5138142,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,14563.49913783
ARB_01230_9262,2024-12-11 02:06:00.170577,KUJI.KUJI,6.5277234,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,93713.16027665,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-193517.36986202
ARB_01231_7695,2025-01-16 08:01:40.170583,ETH.ETH,2.02917157,KUJI.KUJI,8140.76199437,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-22086.23508713
ARB_01232_2846,2025-02-27 15:22:56.170589,KUJI.KUJI,3.25122615,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,103936.59382268,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,99113.09056577
ARB_01233_7689,2024-12-16 14:16:43.170594,ETH.ETH,5.07416483,KUJI.KUJI,69042.6069549,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-89279.93963911
ARB_01234_5158,2025-05-06 11:25:42.170600,KUJI.KUJI,6.34828709,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,170270.65524256,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-43036.85737636
ARB_01235_9668,2024-12-02 05:04:59.170605,MAYA.CACAO,4.1452429,BTC.BTC,96667.54377463,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-13858.77924794
ARB_01236_1866,2025-04-21 13:55:58.170611,ETH.ETH,7.61945497,BTC.BTC,293553.25976296,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,130877.29876611
ARB_01237_8058,2024-11-20 19:50:38.170617,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.34678608,BTC.BTC,52810.73191566,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-166552.24066959
ARB_01238_5612,2024-12-21 12:17:45.170623,ETH.ETH,9.12851489,KUJI.KUJI,229646.92378475,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-95367.83928251
ARB_01239_6581,2024-12-03 09:33:41.170628,MAYA.CACAO,6.13856811,ETH.ETH,117639.1598315,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,77100.75072505
ARB_01240_5778,2025-01-16 06:27:46.170635,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.60111341,MAYA.CACAO,41428.1277978,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-133395.12767424
ARB_01241_8186,2025-04-05 20:22:22.170641,KUJI.KUJI,7.0356967,BTC.BTC,129776.70433834,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-199607.21758153
ARB_01242_3011,2024-11-25 22:15:03.170647,MAYA.CACAO,0.637437,BTC.BTC,20861.1309419,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,12718.45355893
ARB_01243_9923,2025-03-28 07:45:10.170653,MAYA.CACAO,6.57408147,KUJI.KUJI,8429.39613639,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-295125.95962413
ARB_01244_9658,2025-03-12 16:46:33.170658,BTC.BTC,5.60841196,MAYA.CACAO,123498.52159899,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,3660.32132681
ARB_01245_4404,2024-12-26 07:33:23.170665,KUJI.KUJI,8.57905574,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,357886.90880255,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-56993.54483771
ARB_01246_3622,2025-05-12 02:44:00.170670,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.77456698,ETH.ETH,40446.99446196,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-6225.50118376
ARB_01247_2502,2025-04-11 02:22:07.170676,BTC.BTC,1.55813884,KUJI.KUJI,86652.20902096,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,10077.19012086
ARB_01248_6452,2025-02-22 03:34:21.170682,BTC.BTC,3.57630892,KUJI.KUJI,97260.46279986,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,70234.31651899
ARB_01249_1424,2025-03-24 19:27:35.170687,ETH.ETH,5.60490007,KUJI.KUJI,83087.51239035,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-27348.38949964
ARB_01250_9610,2025-02-10 06:49:06.170693,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.04862298,BTC.BTC,278263.24276193,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,17826.20128754
ARB_01251_5882,2025-01-16 03:17:37.170699,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.21604564,ETH.ETH,86060.73952038,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-81993.12618625
ARB_01252_7133,2025-02-17 05:02:54.170704,KUJI.KUJI,5.20239027,ETH.ETH,113781.95139887,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-67344.78813074
ARB_01253_9634,2025-04-13 19:08:48.170710,MAYA.CACAO,9.83254662,BTC.BTC,321753.87769838,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,296886.71534619
ARB_01254_7109,2024-12-27 00:55:25.170716,BTC.BTC,7.19221792,KUJI.KUJI,60846.56131427,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-137468.56209093
ARB_01255_3178,2024-12-04 12:14:02.170722,MAYA.CACAO,2.90997859,BTC.BTC,148872.94957342,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,147165.39673207
ARB_01256_9924,2025-03-21 23:00:33.170727,BTC.BTC,7.77500892,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,205948.02173659,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-185805.83962138
